text,label_class,label
尿路感染会引起妇科病吗,相关病症,4
我老公家族里是有哮喘的遗传史的，而这几天老公也总是在咳嗽，于是这让我非常的担心。想了解下咳嗽变异性哮喘的症状到底有哪些?,临床表现(病症表现),3
高锰酸钾中毒治愈概率几成,治愈率,8
请问子宫膜稍大有子宫肌瘤如何治疗？,治疗方法,5
"患有内痔，大便正常，经常疼痛,应如何治疗？",治疗方法,5
因为牙龈肿我连续吃了3天的薄膜衣片牛黄解毒片第5天去验了饭后2小时的血糖7午饭是牛奶加鸡蛋饼三星期前空腹0,其他,12
支气管哮喘为什么呼气比吸气困难？感觉就像是要憋死似的。,相关病症,4
如果得了板层状鱼鳞病治愈概率几成,治愈率,8
请问来士普和舒必利的适应症分别是什么可以给我介绍一下嘛,临床表现(病症表现),3
问一下怎样解释癌症是啥意思,定义,0
心窝部隐痛的治疗与预防方法有哪些？,治疗方法,5
晚上安静能听见左耳，心跳声，不定时的,其他,12
请问月经推迟很多该怎么办？,病因,1
尿道口有点红肿，不痒也不痛，刚刚开始就一点点红，这两好像尿道口红肿的面积扩大点,临床表现(病症表现),3
你好，麻烦问一下男科外伤治疗多长时间,治疗时间,11
宝宝五个半月这两天有口臭，大便很干怎么回事,病因,1
着床后会造成心悸吗,临床表现(病症表现),3
头眩晕是高血压吗？,定义,0
之前洗澡发现大阴唇长了一个黄豆大小的包不痛不痒，然后我感觉周围好像有一些细小颗粒我是不是得了尖锐湿疣啊?,临床表现(病症表现),3
男遗精年龄多少,其他,12
尿道炎的症状是什么？,定义,0
如何减掉臀部两边的肉？怀孕期间做的太多了臀部有很多的赘肉，有什么好的办法快速减掉臀部两边的赘肉呢。,其他,12
这样的反酸是正常情况吗?,预防,2
自发性气胸(呼吸内科)是什么病,定义,0
请问月经周期变成了10天是怎么回事？,临床表现(病症表现),3
脚抽筋该怎么办？我现在怀孕八个月多了，一直在吃孕妇钙片，怎么还抽筋呢？,其他,12
你好朋友、你说肾结石、你有办法帮到我、我不知那找你、你的QQ是什么,其他,12
13个月的宝宝不吃饭怎么了,临床表现(病症表现),3
请问胎儿小近3周是怎么回事？,临床表现(病症表现),3
阿立哌唑片好像有分进口与国产的，请问国产跟进口药效一样吗？有什么区别？,其他,12
您好，医生，我想咨询一下尿道炎快好了，可以光吃罗红霉素么,禁忌,9
心绞痛和胃痉挛的症状相似吗,相关病症,4
小便刺痛有脓状分泌物,病因,1
胸廓出口综合征是什么病,定义,0
肚子不痛，但很想上厕所,临床表现(病症表现),3
问一下习惯性流产传染性强吗,传染性,7
小孩反反复复感冒，流鼻涕，有一段时间了还是没有好的病情呢？,治疗方法,5
没有放支架是否还吃波立维应该怎么服用此药呢？,其他,12
问一下小儿两性畸形有什么一起出现,相关病症,4
尿道口刺痛，怎么回事？,病因,1
强迫症能成为正常人吗,治愈率,8
孩子大便脱肛是怎么回事,病因,1
山菇娘泡水喝能降血压吗,其他,12
我的手脚冰冷，面色萎黄，而且形体还很消瘦，吃补中益气丸不知道适不适合我呢,治疗方法,5
您好，刚收到在健客网买的虫草清肺胶囊，不知对治疗气管炎效果如何？初患气管炎轻度肺气肿，请问用此药合适吗？,其他,12
病毒性脑膜炎的病因是什么？,病因,1
我想请问一下，尿路感染是什么原因造成的？,病因,1
痔疮手术要注意什么,其他,12
怎样避开遗传性高铁血红蛋白血症,预防,2
胃病吃什么蔬菜好,治疗方法,5
爸是肺癌晚期，前几天不吃饭，这几天猛吃,临床表现(病症表现),3
你好，请问麦神开胃口服液的成分是什么，缺铁的人能吃吗,其他,12
结肠镜和直肠镜有什么区别？,其他,12
哪些人群更容易受到疼痛的困扰？,其他,12
打扰问一下II型糖尿病有什么并发症,相关病症,4
"孩子手掌长的红斑块，越长越大，检查是血管瘤,1公分大,内蒙古手掌长有血管瘤有危害吗？",临床表现(病症表现),3
我该咋样防范宿醉,预防,2
咽喉癌怎么治疗？,治疗方法,5
刚患上外痔二天，要如何预防治疗才好？,预防,2
老是尿频！怎么回事,病因,1
小便时痛是怎么回事，这个情况已经有一个多星期了开始时没有注意,临床表现(病症表现),3
怎么治疗老年人正常压力脑积水,治疗方法,5
昨晚上就磨破了皮，今天早上发现留黄水了，用什么药消毒呢？,治疗方法,5
风湿性心脏病二尖瓣病变的治疗方法有哪些,治疗方法,5
安庆市治疗小儿麻痹症哪个医院好？,其他,12
甘油三酯265特别害冷心脏供血不足头痛手脚有时麻木,其他,12
小孩牙床全肿，不吃饭，有时还出血！！,临床表现(病症表现),3
如何预防高热惊厥？,预防,2
生殖器上昨天晚上长了一个红痘痘，然后早上起来长了这红痘痘周围长了4个白痘痘，红痘痘是圆形的，白痘痘稍微长点，很小,相关病症,4
冒昧问一下枢椎齿突骨折检查什么,化验/体检方案,10
直肠及乙状结肠息肉的症状及危害是什么？,其他,12
人流对身体有什么不好？,其他,12
肛门上突然长了一个丁丁，是前两天的事，那时候感觉有点痛，不过现在不痛了，但是丁丁还在，请问是怎么回事啊,病因,1
是不是孕妇期很容易长痔疮啊？,病因,1
心脏毛病现在吃的是达比加群酯胶囊，还有别的医保可以报销的药吗？,其他,12
在吃中药调理胃，乌灵胶囊可以同时chim现在胃好点睡眠不好家里有乌灵胶囊，想把胶囊去掉倒进中药里一起吃可以吗,禁忌,9
你好，医生，膀胱涨疼几天了谢谢,临床表现(病症表现),3
我的眼睫毛都是稀而短，很难看，可以通过什么方法来增长眼睫毛吗？会有效果吗,其他,12
慢阻肺的临床表现有哪些？,临床表现(病症表现),3
请问宝宝要天天吃鱼肝油和钙吗？老婆天天给宝宝喂这些，真怕把宝宝喂出个什么病来，急！,治疗方法,5
最佳的治疗直肠炎的药物是什么啊,治疗方法,5
您好小儿骶尾部畸胎瘤要看什么科,所属科室,6
变异性哮喘的症状有哪些?,临床表现(病症表现),3
"婴儿头部小面积发黑，疑似血管瘤,如果确诊是海绵状的血管瘤，内蒙古婴儿头部海绵状的血管瘤能治好不？",治疗方法,5
139血压是否高血压？,病因,1
宝宝这两天大便总拉一点,病因,1
妄想症很严重毫无根据地坚信别人在迫害他医生说这个比较典型的...,其他,12
20天的宝宝拉肚子,病因,1
"我家孩子的血管瘤说至少还要等上一个多月才能治疗.这几天我吃不好睡不好,非常担心,怕隔这么长时间又会继续长大,怕治疗会留下后遗症,内蒙古婴儿有血管瘤什么时间治疗好？",治疗时间,11
什么手段可以抵御肠气囊肿,预防,2
心绞痛可以吃猪芯吗,禁忌,9
今天突然腿痛，到医院检查是腰椎间盘左突。今年初开始，腰痛时常疼痛。请问，医生，我还能活吗。。。。,临床表现(病症表现),3
大面积脑梗塞能活多久,治愈率,8
冒昧问一下妊娠性急性阑尾炎要做什么化验治疗吗,化验/体检方案,10
我怀孕快三个月了，头痛能喝金菊五花茶颗粒，有什么需要注意的呢？在饮食和作息方面的,禁忌,9
你好中风回春丸的脑梗死造成的肢体无有效吗有什么副作用没有？该病人有糖尿病和心脏病。,其他,12
日屁股容易怀孕吗？还是有什么别的容易怀孕的体位可以推荐给我这样呢？,其他,12
冒昧问一下甲型H1N1流感治愈概率几成,治愈率,8
盐酸芬氟拉明有卖的吗,其他,12
颅内转移瘤怎么诊断,临床表现(病症表现),3
心悸有什么表现,定义,0
拉肚子不爱吃饭,治疗方法,5
卵磷脂小体50%/HP，脓细胞3+什么意思,定义,0
直肠腺癌中分化，淋巴结没转移。有中药可以辅助治疗吗？,治疗方法,5
人流后没有恶露排出，做b超子宫内有血块，吃了加味益母草膏，和益母胶囊还是没有血块排出，,其他,12
左手臂发麻疼痛什么原因,临床表现(病症表现),3
宝宝不肯吃饭是什么原因？,病因,1
运动过后心绞痛怎么办,病因,1
宝宝最近晚上睡前总是说屁眼那里痛，会不会是痔疮啊？平时拉屎拉点点先都会有点硬。该怎么办才好！,治疗方法,5
尿道炎反复发作怎么办,治疗方法,5
我现在正在月经期，但两天前突然开始下体瘙痒还一直想上厕所，但每次都尿不多，这是怎么回事,临床表现(病症表现),3
心绞痛的症状吃什么药,治疗方法,5
胸部创伤是什么病,定义,0
拉肚子的疑问,病因,1
我昨天刚检查出尖锐湿疣.有什么办法可以治好，因为前年我看到我男朋友下面长了东西，当时没注意，现在看他的像尖锐湿疣,治疗方法,5
你好，治疗抑郁症，请问，盐酸帕罗西汀片的生产厂家有哪些呢？,其他,12
有痔疮能吃灵芝吗？,禁忌,9
我是做甲状腺切除的患者付优甲乐有2年了还需要在服用吗？,其他,12
麻烦问下。。这个药能治甲状腺肿瘤吗？小金丸微丸小金丸微丸是一种什么药来的？,其他,12
你好，麻烦问一下大肠息肉病症表现,临床表现(病症表现),3
公公今年68了，得了白癜风，为什么老年人也得白癜风呢,病因,1
蝉蜕能降血压吗？血压高的人吃了有什么好处，有什么坏处？,其他,12
打扰问一下手部血管损伤做啥检查,化验/体检方案,10
明显消瘦，感染筛查有问题,临床表现(病症表现),3
直肠炎做什么检查？怎么引起的？,化验/体检方案,10
婴儿拉肚子吃什么好？,治疗方法,5
肚子的左恻属于什么地方..,其他,12
一个多月的宝宝大便比较稀怎么办,治疗方法,5
如果得了铁利用性贫血有什么一同出现,相关病症,4
你好姚医生我的宝宝三个月大了，她最进这几次都三四天都不大便，每次都要用肥皂通，这是怎么回事啊！要不要紧哦！我好着急哦！,治疗方法,5
请教一下肺芽生菌病做啥检查,化验/体检方案,10
请问手掌磨损适合用痛肿灵？作用怎样！我需要效果比较好的一种。,治疗方法,5
高血压会引起心慌吗,临床表现(病症表现),3
心包切开术后综合征是什么病,定义,0
老年人钙化性瓣膜病治好希望大么？,治愈率,8
一个月以来，我胸闷，心悸不安，失眠健忘，经常口渴，气短乏力，朋友跟我说该药的药效还不错，就我拿来试试。,其他,12
排便时肛门有异物感，坐久后肝门刺痛，吃了辛辣东西排便时像火烧，是痔疮，用盐水清洗有效吗？,治疗方法,5
请问祛风止痛丸效果怎么样呢？多长时间能起作用呢？,其他,12
老年人糖尿病周围神经病会传染给哪些人,传染性,7
我该怎样逃避电解质紊乱,预防,2
为什么感觉早搏，心电图检查却正常？需要做那些检查？,其他,12
晚上失眠白天也不困是怎么回事啊吗，怀孕6个月出现这种情况有什么好的办法可以改善啊？,治疗方法,5
脾胃虚会不会引起内分泌失调,治疗方法,5
您好头皮脓疱糜烂性皮病多大概率能治好？,治愈率,8
是有段时间了的，有没有什么办法可以帮到我啊？膀胱结石,治疗方法,5
请问阴道外头痒如何治疗？,治疗方法,5
便血做什么检查？青岛治便血医院哪家好？,其他,12
解大便困难，有血，去医院说直肠里长了囊肿，做了病理检查，结果还没有出来，我该怎么办？,其他,12
请问脑萎症状表现是什么,临床表现(病症表现),3
两个月大的宝宝好几天没大便,临床表现(病症表现),3
一岁宝宝智力发育迟缓怎么办？有办法能够解决这个问题嘛？,治疗方法,5
晕痛定胶囊这个药物能不能长期吃的啊，不知道治疗偏头痛怎么样呢,其他,12
收紧肛门时，有点细微的疼痛，像背钝器往里面按。最近吃了些辣椒。,病因,1
抑郁是什么病？,定义,0
火器性颅脑损伤治好希望大么？,治愈率,8
宫颈癌前病变是做锥切好点还是子宫切除好点,其他,12
最佳的治疗直肠炎的药物是什么啊,治疗方法,5
表面弄脏了怎么办？可以洗的吗？想请问这样还可以继续服用的吗，然后有什么保健品比较好的呢,其他,12
我有心脏早搏，今天喝了柠檬加蜂蜜水，心慌了，这样子我是需要怎么治疗，去医院吗,治疗方法,5
请问月经推迟对排卵期有影响吗？,定义,0
医生，请问感冒了可以去体检吗,治疗方法,5
六十五岁曾患有糖尿病，过去十五年了病情复发。,临床表现(病症表现),3
脑发育不全性脑积水怎么诊断,定义,0
多囊胰岛素偏高，垂体泌乳素偏高，需要吃二甲双胍跟溴隐亭吗？（因图片为用户隐私，暂无法显示，如有同样问题请直接对医生提问）,治疗方法,5
我今年47岁了，可能是有些更年期综合症了吧，我是不是可以用补血当归精？,其他,12
您好急性化脓性脊髓炎可治率多高？,治愈率,8
黄褐斑治好希望大么？,治愈率,8
我想请问一下，老是觉得小便后有尿不尽的感觉，盆腔位置,临床表现(病症表现),3
前几天发现大阴唇上方两侧长了一两个小肉揪，就是别人耳朵上长的那种，会是尖锐湿疣吗？,临床表现(病症表现),3
怎么治疗气胸,治疗方法,5
长期小便黄，小完便后有时就会尿刺痛，这是什么情况？,临床表现(病症表现),3
病发时头痛，想吐，还有可能是啥病呀，怎么去治疗啊？,治疗方法,5
心绞痛为什么会引起腹痛？,相关病症,4
引起慢阻肺的病因有哪些?,病因,1
猴痘要治几多时间,治疗时间,11
患弥漫性脂肪瘤要怎么办,治疗方法,5
晚上经常胆汁返流做胃镜显示慢性胃炎伴胆汁返流十二指肠球溃疡吃了1个半月西药也不大管用，我该怎么办,治疗方法,5
请教一下支原体感染治疗时间长吗,治疗时间,11
慢阻肺是一种什么样的病,定义,0
面肌抽搐要治多久,治疗时间,11
创伤性气管及主支气管损伤有什么伴随发生,相关病症,4
医生给妹妹开了奥氮平片，治疗神经病症状的，必须长期服用这个药吗？会有副作用吗？,其他,12
我才发现自己得了尖锐湿疣，现在都两个多月了，不疼不痒，也没有作风问题，我是怎样得的？应该怎么治疗？,治疗方法,5
痔疮，肛门周边粘膜和皮肤交界处瘙痒，用什么药？,治疗方法,5
慢性腰腿痛或腰背痛多由于腰部长期不良体位所引起的韧带软组织牵拉而导致的局部炎症反应或局部微骨折所引起。,其他,12
孕期睡眠不好怎么办？每天晚上睡觉总感觉腰酸背痛，睡不着怎么办？,治疗方法,5
反胃可以吃什么？,预防,2
今年都25岁了，以前留下的青春痘疤痕现在还在，好难看,临床表现(病症表现),3
肺动脉狭窄要怎么治疗？,治疗方法,5
小儿颅内出血的是什么原因啊,病因,1
心梗未安装支架，出院后医生开了阿托伐他汀钙片，服用后就一直咳嗽，这样的病情，应该怎么样对症下药比较合适呢？,其他,12
帕金森患者除了运动障碍外还有哪些症状？,临床表现(病症表现),3
食滞胃脘主证需要做什么检查,化验/体检方案,10
小便恐惧是什么病？,定义,0
我在医院检查出有甲亢，哪种治疗甲亢的药物效果最好，甲亢灵片可以吗,其他,12
孕妇失眠还困睡不着怎么办？请问有没有什么改善的办法呢？求推荐。,其他,12
小脑脑桥角脑膜瘤有什么饮食禁忌吗？,禁忌,9
小儿癫痫病是每一个家长都头疼的问题，小儿癫痫病导致小儿大脑发育不好，影响智力，所以很多家长都在寻找治疗小儿癫痫病的方法。,治疗方法,5
这个要一个疗程是多久啊盐酸氟西汀分散片中风后的抑郁症，情况呢还好吧,其他,12
黄水疮要看什么科,所属科室,6
"患有内痔七八年，干活多了或上火了就较严重,肛门内边会出现有大豆大的疙瘩,劳累后就会痛,有什么偏方可根除？",治疗方法,5
爬上二楼心脏跳得特别厉害，感觉要掉下去的感觉，站不住，只能趴着，好一会才能好转,临床表现(病症表现),3
你好心脏病的人能喝生脉饮吗,禁忌,9
我朋友前两天检查出继发性肺结核，我现在去看他（还没有开始治疗）我应该注意什么，能和他有身体接触吗,预防,2
冒昧问一下旋毛虫病的治疗周期,治疗时间,11
大夫您好，想向您咨询女性尿急尿频，次数多但尿量不多，是哪里出问题了呢,临床表现(病症表现),3
外痔怎么治疗,治疗方法,5
帮宝宝拍嗝的正确姿势是怎么样的呀？我帮宝宝拍嗝都没有效果，我想学习下帮宝宝拍嗝的正确姿势。,其他,12
您好，我想请问一下尿频吃什么药，现在急着用帮帮忙,治疗方法,5
如果得了先天性小肠闭锁和肠狭窄能治好不,治愈率,8
颈椎疼、恶心、四肢无力、总想睡觉请问我得的是什么病呢.?,临床表现(病症表现),3
7个月小孩拉肚子怎么办吃什么药？,治疗方法,5
尿液呈黄色，是什么原因啊,临床表现(病症表现),3
坐骨神经痛的症状表现是什么,临床表现(病症表现),3
胶样粟丘疹要治多久,治疗时间,11
宝宝多大吃鱼肝油比较合适？,其他,12
哮喘和copd有什么区别?怎么查?,其他,12
便血，肛门处有小肉疙瘩，硬的，是痔疮，得了痔疮不手术不开刀如何治疗？,治疗方法,5
冒昧问一下眼眶肌炎属于什么科,所属科室,6
你好我问一下，尿道管疼怎么回事啊，怎么办好呢,治疗方法,5
请问得了尿潴留治疗多长时间,治疗时间,11
打扰问一下下腔静脉后输尿管能感染到其他人吗,传染性,7
慢阻肺气短，心衰，睡短觉，夜尿频，差不多一小时次，尿无力。还有腔性脑梗。中度高血压。,临床表现(病症表现),3
您好，请问下，我从昨天开始就一直尿频尿，怎么办好呢,治疗方法,5
quot10年前患上精神分裂症主要以幻听为主现在吃利培垌体...,其他,12
打扰问一下小儿继发性免疫性血小板减少性紫癜能否治好,治愈率,8
心包摩擦音有哪些表现和诊断？,其他,12
请问高血压能吃牛肉吗,禁忌,9
我家宝宝最近5天不上厕所了，怎么回事呢？乳果糖小孩子便秘能喝吗？用法用量是什么？,其他,12
心绞痛可以少量喝酒吗,禁忌,9
一岁的宝宝大便之后，肛门带血怎么办？,治疗方法,5
和牛黄上清胶囊能一起吃吗？冶喉咙有痰也有火不知道那个治疗比较合适,治疗方法,5
我要做好孩子在线阅读网站是什么啊？听说不错的，想给孩子周末有时间就自己学习。,其他,12
"怀孕7个月了,胃痛怎么办",治疗方法,5
请问泌尿系感染吃什么药,治疗方法,5
请问月经后一直出血怎么回事？,病因,1
正常人会心悸吗,其他,12
肾结石多大需要做手术,治疗方法,5
问题脑出血的病人怎样对待,治疗方法,5
我想请问一下，尿频、尿急，一直想上厕所,临床表现(病症表现),3
前几天发现大阴唇上方两侧长了一两个小肉揪，就是别人耳朵上长的那种，会是尖锐湿疣吗？,临床表现(病症表现),3
前一段时间我吃了稳心颗粒，后来才知道自己怀孕了，麻烦医生解答，就怕留下后遗症.,禁忌,9
孕妇晚上睡觉全身痒睡不着，是怎么回事呢？我现在怀孕32周，有知道的妈妈吗？,病因,1
膝盖下面的骨头疼，拍片说没事，可是一直会疼给这个问题一直困扰着呢？希望可以得到解决,临床表现(病症表现),3
请教一下汗管棘皮瘤多大几率能治好,治愈率,8
幼儿园开学准备些什么呢？需要给孩子交代那些才能让孩子好好学习呢？,其他,12
孕妇拉肚子了,治疗方法,5
男性小便疼痛吃什么药,治疗方法,5
小孩多动症吃什么药？侄子2岁了，最近才发现有点多动，请问要吃什么药啊？,治疗方法,5
我是变异性哮喘，请问可以治疗吗,治疗方法,5
想去买益肾蠲痹丸，咨询了解一下，益肾蠲痹丸在哪里能够买到呢？,其他,12
就是我有点血糖高，这俩天有点头疼，吃什么药最有效，平时要注意哪些事项？,禁忌,9
心率快是怎么回事浑身没力气,病因,1
心悸喝中药能治好吗,治疗方法,5
19岁胸疼是否正常，还是病呢？,临床表现(病症表现),3
由甲亢引起眼斜转活不灵，现甲亢控制了，眼却未好转,其他,12
什么方法能防止急性化脓性腮腺炎,预防,2
七个月孩子拉肚子吃什么主食最佳,其他,12
一个月前，肛门长了两个小肉粒，现在数量增多，质地较硬，不痛不痒的，请问是不是尖锐湿疣呢，那如果真是的话应该怎么治疗好呢？,治疗方法,5
肺结核加脑模炎，大脑有积水,其他,12
您好青少年及小儿子宫颈癌治疗多长时间,治疗时间,11
冒昧问一下小儿呕吐治愈比例,治愈率,8
阿立哌唑口腔崩解片对治疗精神分裂的疗效不错，请问阿立哌唑口腔崩解片可以长期服用吗？,禁忌,9
我一餐吃最小碗的份量饭，肚子都会好饱，一天都不饿，体重还连续上升，这是怎么了,病因,1
高血糖能吃炒板栗子吗？朋友推荐青钱柳树复合茶使用后现在相比以前好些了，问问高血糖不能吃哪些?,禁忌,9
我开始是手有点关节地方痛，是否可以治疗该问题啊？该如何啊,治疗方法,5
冒昧问一下浸润性乳腺癌如何体检,化验/体检方案,10
胸腺瘤是什么病,定义,0
宝宝体温反复，最高37.3，食欲不佳，无其他明显症状,临床表现(病症表现),3
右肺部有阴影，去了才知道,临床表现(病症表现),3
中青年女性是甲状腺癌的高危人群，为什么,病因,1
甘油三酯是2.79，算不算高？,定义,0
1岁宝宝能不能擦麝香祛风湿油？会对宝宝有不好的影响不！,其他,12
我想同时使用康片和索里昂，这样可以的吗？,禁忌,9
痔疮术后大便刺痛，是否得了肛裂?,病因,1
用网上卖的金琥消痔膏能治疗内痔吗？应如何治疗？,其他,12
如果得了非细菌性血栓性心内膜炎治疗周期？,治疗时间,11
，我这两天小肚子有些痛，小便有点急,临床表现(病症表现),3
你好在吗我想咨询一下关于慢性肠炎的问题,定义,0
问一下尾蚴性皮炎的治疗周期,治疗时间,11
请问一年内可以做两次脑部ct吗？,化验/体检方案,10
我该怎样抵制小儿热带巨脾综合征,预防,2
我需要买佐匹克隆片,其他,12
一天睡多长时间好？,其他,12
我吃岩鹿乳康片半年多了，吃的胃口不好了，我想换一种药，我血压还高。请问吃什么药好？,治疗方法,5
六个月大心脏房间隔缺损现在好像营养缺乏，不知道能补钙吗,治疗方法,5
成都肛肠医院哪家看便秘比较好?,所属科室,6
吃什么药物对身体既没害又能根治慢性直肠炎？,其他,12
乳腺癌发病率在全球范围是否越趋年轻化,其他,12
小儿癫痫发作诱发失语综合征怎么办,治疗方法,5
要如何治疗强迫症,治疗方法,5
皮肤发黄，小便发黄，巩膜发黄，手心发热,其他,12
成年人睾丸只有8毫升？,临床表现(病症表现),3
我昨天刚检查出尖锐湿疣.有什么办法可以治好，因为前年我看到我男朋友下面长了东西，当时没注意，现在看他的像尖锐湿疣,其他,12
这种输尿管结石的病情有什么药是可以缓解的，见效快的药会不会有副作用,治疗方法,5
我有时月经隔断，现在还有点头晕眼花，大姨妈来的时候失眠,病因,1
每次月经来都会肚子疼,病因,1
媳妇怀孕了吃了很多凉拌的鱼腥草会怎么样前面不知道这几天才用早早孕检查出来的,其他,12
"頭腦空白很會發呆,很會走神,很像傻子,注意力不集中,感觉大脑变得迟钝,記憶下降",临床表现(病症表现),3
我妈妈检查出是冠心病了，朋友建议服用芪苈强心胶囊这个药治疗，芪苈强心胶囊可以有效治疗吗？,其他,12
运动性哮喘能治得好吗?,治愈率,8
最近怎么老是放屁,临床表现(病症表现),3
颅骨缺损怎么回事？,病因,1
"医生我想咨询一下,我错把牙痛停滴丸当口服的药吃了，疼的都睡不着觉，吃不了东西",病因,1
医生，我最近小便带血刺痛，好担心，该怎么办好呢,治疗方法,5
我现在来月经可以吃吗？现在吃一点消炎药可以同吃吗吃这个能帮助受孕吗？来月经老是头痛，，不知道会不会有效,其他,12
问一下颠茄碱类植物药物中毒要看什么科,所属科室,6
您好，请问有什么好的建议吗？？要怎么服用好呢,其他,12
请问月经正常卵泡持续长大不破怎么办？,临床表现(病症表现),3
咳嗽感冒咳了很久了支气管炎,治疗方法,5
孩子心脏增大是什么病？,临床表现(病症表现),3
阴茎表皮痒是怎么回事？,临床表现(病症表现),3
二个月前跟一个女网友做爱了没戴套，最近龟头那里好像多了一些小肉粒，龟头侧面还有一个红点。,其他,12
就诊发现患尖锐湿疣，已经两个月了，期间做了两次激光和两次光动力，患处是外阴道和尿道口，有鸡冠状和豆粒状,临床表现(病症表现),3
水土不服导致拉肚子能吃思密达吗？有糖尿病。有没有副作用？用法用量？江湖救急啊！对你们的帮忙感激不尽,其他,12
多年痔疮可以做电子视频肠镜么？,化验/体检方案,10
怎么预防心悸,预防,2
宝宝每天大便几次,临床表现(病症表现),3
心前区隐痛是怎么回事？,临床表现(病症表现),3
预防急性心肌梗死的日常护理方法是什么?,预防,2
右肺空洞形成咳嗽咳痰发热2天,临床表现(病症表现),3
我血压高七年，一直在吃替米沙坦片,其他,12
我经常手脚多汗怎么治疗好,治疗方法,5
我是肺结核病人，现在吃抗结核药快四个月了，身体无任何症状，现在需要办理健康证可以吗,其他,12
交界心率，左心室传导延迟，左心室肥厚,临床表现(病症表现),3
"盐酸小檗碱片该怎么样用药？用法用量是多少？连续腹泄医生开了地衣芽孢杆菌活菌胶囊,可不见好转怎办",治疗方法,5
湿疣治疗中会不会再长我正在治疗湿疣但是还是感觉很痒是怎么回事现在在治疗一层层掉皮那种但是还是不断有新的长出来是为什么,相关病症,4
医生您好，我最近尿道口有灼热感，该怎么办，吃什么药好呢,其他,12
我是高三的体育特长生平常训练导致小腿前面那根大骨头疼请问医生这是什么情况呢,病因,1
请教一下散光会传染给哪些人,传染性,7
尖锐湿疣手术后还需要用药物治疗吗？我昨天动了手术，可医生说还要用药物治疗5到7天，可我打电话咨询确说不用了，这是怎么回事啊？,治疗时间,11
恶性淋巴瘤如何治疗,治疗方法,5
心包摩擦音是怎么回事？,临床表现(病症表现),3
长期慢性气管炎和肺气肿，天冷时就特别容易犯病。,其他,12
"还是不能勃起,什么药物具有治疗这个症状的疗效？",治疗方法,5
以前以为所有糖尿病患者都可以吃消渴丸，其实不然，有哪些人是不可以吃的？,禁忌,9
你好，麻烦问一下小儿盘肠气痛有什么一并发生,相关病症,4
窦性期前收缩是什么病,定义,0
亚急性感染性心内膜炎的治疗方法有哪些,治疗方法,5
你好我29周检查左脑室宽9毫米，33周查还是9多久她自己才能吸收啊,治愈率,8
突发心悸怎么处理,治疗方法,5
永信硫酸氨基葡萄糖胶囊是什么样子的？苦不苦呀？,其他,12
就是搬东西的时候扭了一下，拍片子了，医生说不是腰间盘，歇几就好了，这歇两天了，咋还疼呢,其他,12
肾结石在饮食上应该注意哪些？,禁忌,9
咳嗽变异性哮喘能根治吗,治愈率,8
肺癌的患者进行化疗有用吗,治疗方法,5
男性尿道瘙痒是怎么回事,病因,1
女人恶心，分泌物多，下面憋的很,临床表现(病症表现),3
内分泌不调会引起恶心吗,临床表现(病症表现),3
我是甘油三酯高788底在100高压150请问医生我该怎样自疗。（,临床表现(病症表现),3
请问中度宫颈糜烂能保守治疗吗？,治愈率,8
口蹄疫会传染给其他人吗？,传染性,7
冒昧问一下赤膜下垂有什么并发,相关病症,4
几天前喝了点酒。喝的有点多。回来后我就老觉得身体不舒服，心里扑通扑通地跳。去医院检查说是急性心肌梗塞。我想知道急性心肌梗塞死亡的人多吗？,治愈率,8
感觉有虫在咬庇股（肛门痒痒的）三天．上星期四开始买阿笨达唑药吃，每晚睡前吃两噗粒，吃了四天晚上还觉得有虫蛲感，怎么办叱？,治疗方法,5
心肌梗死患者日常要注意什么？,禁忌,9
请问有珍宝丸吗？我现在急着用到。,其他,12
请问月经延长经量增多怎么办？,治疗方法,5
医生，您好，马来酸噻吗洛尔滴眼液主要用于治疗什么眼睛疾病？,病因,1
高血压肾损害的治疗方法有哪些,治疗方法,5
大便后为什么还有肛门下坠还想大便,病因,1
请问子宫内膜异位症合并子宫肌瘤怎么办？,治疗方法,5
请问胎儿肾盂扩张了怎么办？,临床表现(病症表现),3
请问藤络宁胶囊效果怎么样呢？多长时间能起作用呢？,其他,12
经常大便的时候有一个肉球凸出来，但是平时也不痛。大便后它又会自己缩回去的。像这种情况一般医生建议手术吗？或者怎么样？,治疗方法,5
健脾化积口服液有什么作用，适应什么人群，如何服用,其他,12
有的人说白参含碘，白参真的含碘吗？还是骗人的？,其他,12
我该怎样绕开Austin型幼儿脑硫脂病,预防,2
肘关节强直要挂什么科室,所属科室,6
慢性肠炎，一停中药大便就不成型，会不会变癌？肠镜有浅糜烂，有白色东西，有斑点充血，是溃疡肠炎吗？,其他,12
该怎么样用药？用法用量是多少？有什么疗效？请医生帮我看看,其他,12
高血压跟胃溃疡吃什么维生素,治疗方法,5
外阴瘙痒分泌淡黄色粘稠液体能判断出是滴虫性阴道炎吗不方便去医院能用什么药呢,治疗方法,5
我才发现自己得了尖锐湿疣，现在都两个多月了，不疼不痒，也没有作风问题，我是怎样得的？应该怎么治疗？,其他,12
心绞痛是什么症状,临床表现(病症表现),3
吃什么药物对身体既没害又能根治慢性直肠炎？,治疗方法,5
您好，请问一下，右手第五掌掌骨骨折而且现在还有点畸形了是不是一定的做手术了？,治疗方法,5
感冒好几天了，现在就是浑身无力，身后阴风一阵一阵的，是怎么了,治疗方法,5
