text,label_class,label
小儿脑震荡可以怎么诊断,临床表现(病症表现),3
请问玄宁马来酸左旋氨氯地平片去哪里买呢？谢谢医生！,其他,12
引起支气管扩张的主要因素是什么?,病因,1
宝宝刚37周就出生，现在宝宝出生四天，检查宝宝胆红素226，医院说必须住院，照蓝光，请问这严重吗，听说多喝水，和晒太阳黄疸就会消失，是这样吗,治疗方法,5
我的下面这几天长了些红色的疙瘩，疙瘩上面比较湿润而且有臭味，平时也不觉得痒，可是越长越多了，检查后医生说是尖锐湿疣，现在在吃药长了不见好，想了解下尖锐湿疣的饮食要注意什么？,禁忌,9
慢性间质性肺炎如何治,治疗方法,5
睡眠不足、一天只睡四到五个小时，头疼，怎么办？吃什么药可以控制病情？,其他,12
云南看癫痫哪里好？我是患者的亲戚，他的癫痫就是小发作的那种，医生说必须开刀治疗才可以，可他不想开刀，现在就是用药物控制病情，我想咨询一下有没有治疗癫痫的偏方，能把癫痫治好的，请问癫痫治疗偏方是什么?,其他,12
我爷爷今年都75岁了，他本来就有冠心病，这两天复查又说有室性早搏，我怕手术的话他老人家身体承受不住，请问，室性早搏需要手术吗？,治疗方法,5
如何指导心绞痛患者使用硝酸甘油,定义,0
脑出血有哪些症状?,临床表现(病症表现),3
是外伤引起的脑出血整个左半身大脑不会支配,临床表现(病症表现),3
怎么治疗姿态性腰腿痛,治疗方法,5
我睡觉时老是被憋醒已经有一段时间了，感觉总是喘不过气，但我自己也没太在意，这次体检时发现是二尖瓣关闭不全，需要住院，我就想问，二尖瓣关闭不全该怎么治疗？,治疗方法,5
白癜风需要做哪些检查，这些检查有什么作用，我为什么要做这些检查呢？,其他,12
心悸头晕恶心是怎么回事,病因,1
预激性心脏病怎么做手术,治疗方法,5
有外阴硬化性苔癣，用了华西的药膏，怀孕了，孩子能要不,其他,12
面部出现白癜风能不能用遮盖挤？乳白色的白斑在脸上出现，给生活带来很多麻烦，白斑没有疼痛感,其他,12
尿急尿频尿痛是怎么回事,临床表现(病症表现),3
拉肚子了该怎么办？,治疗方法,5
我想问一下我腿上起疱疹两个人再一起会不会传染到生殖器官上,传染性,7
疑神疑鬼，心神不宁，焦虑,临床表现(病症表现),3
宝宝大便有血，怎样分辨是肠炎还是肛裂？,其他,12
我想请问一下，曾经尿路感染现在带医院检查说是霉菌性尿,定义,0
上海哪家医院治疗痔疮好？吃什么好？可以吃油炸的东西吗？肉类可以吃吗？是因为上火吗？油腻的食品可以吃吗？如何根治？,其他,12
林医生你好，我想咨询下甲亢服131碘后一个半月睡眠不好我可以吃脑心舒吗,禁忌,9
脾胃虚会不会引起内分泌失调,治疗方法,5
你好，我有关节疼痛现象，医生开了益肾蠲痹丸，请问，此药的厂家有哪些呢？,其他,12
消渴丸可以用于糖尿病吗？怎么用？,其他,12
请问阴道内凹凸不平不光滑偶尔会出血怎么治疗？,临床表现(病症表现),3
你好，我想咨询一下，缺乏维生素d的患者可以服骨化三醇胶丸吗？,禁忌,9
不好，好几次才能完成，这两年大便带血，怀疑是痔疮，就一直吃槐角丸，她自己说吃药后病情减轻，就以为是痔疮。现在去给她割痔疮，医生说肛门内已经长满了癌变。请问这种情况还能手术吗？,治疗方法,5
就精子射入肛门会不会导致怀孕,其他,12
不知道自己怀孕啦，我以为是吃药把胃吃坏啦才知道怀孕啦,其他,12
颈部脊髓损伤有哪些并发症吗,相关病症,4
本人于去年三月份查出血压偏高，92/150。逐遵医嘱服用降压药一年多，基本正常。但近期突然发现每天服用药物后血压很低75/110左右，头部不适。于前天起没再服药，但血压一直保持在这个范围内，今早量血压72/100，请大夫给予指点迷津，谢谢！,临床表现(病症表现),3
生殖器疱疹复发频繁，请问中药能彻底根治吗？2013年感染，一直未治愈，每次发病擦点药膏，没用过其他药，,治疗方法,5
左胸下面突然的疼，一会不怎么疼了，深呼吸还是疼，怎么回事,临床表现(病症表现),3
您好!伤口处有一层淡黄色粘稠物用碘伏涂擦变白怎么回事,病因,1
乙状结肠息肉切除，现在大便带血，是否是复发？,病因,1
高血压，心脏病，糖尿病患者可以服用追风透骨丸吗？能不能长期服用？,其他,12
脚抽筋该怎么办？我现在怀孕八个月多了，一直在吃孕妇钙片，怎么还抽筋呢？,治疗方法,5
尿频，尿急，小腹疼痛,临床表现(病症表现),3
感冒老不好，肩膀疼痛！,临床表现(病症表现),3
什么叫做心绞痛,定义,0
今天突然发现胸前起了一片小红疹，不痛也不痒，这是什么病啊,临床表现(病症表现),3
摔床下后胃口不好,病因,1
咳，有黄痰，嗓子疼，耳朵也有点疼。,临床表现(病症表现),3
孩子胸口高是怎么回事,病因,1
您上次说?散风活络丸?是主治什么患者现在吃的人参再造丸但是感觉心脏不舒服是不是换为散风活络丸要好些,其他,12
肺气肿可以吃阿胶糕吗,禁忌,9
请问酸奶也能治疗阴道炎症吗？,治疗方法,5
快两个月没来月经了，最近一直头有点痛，得了甲亢，一直在吃药，喝当归口服液有用吗？,临床表现(病症表现),3
医生，请问嗜睡，应挂什么科？,所属科室,6
心梗和心悸有关系吗,相关病症,4
脑出血的症状是什么？,相关病症,4
孩子几岁上一年级最好啊？太早上了担心孩子对学校的生活不习惯，学习也跟不上。,其他,12
宝宝大便有时呈黄绿色,临床表现(病症表现),3
现在7个月的宝宝可以在拉肚子之后喝一点葡萄糖水吗？我觉得孩子缺失的水分太多了。,禁忌,9
服用脊灰糖丸后，吐奶吐得厉害是怎么回事？,病因,1
请问肾结石吃什么药管用？,治疗方法,5
我爸有高血压病史，一直吃降血压药，渐渐的心率也变的低了，我担心会窦性心动过缓，我想问一下窦性心动过缓的症状有哪些呢？,临床表现(病症表现),3
4个月宝宝每次一哭就咳嗽，以前不会，就是两个多月的时候感冒咳嗽好了之后就是这样了，不知道是不是那次咳嗽没好彻底,病因,1
胃疼。两肋骨中间位置。2天了。吃东西疼。不吃也疼。有打嗝嗳气现象,临床表现(病症表现),3
前段时间跟男朋友第一次发生关系，而且我们交往的时间也不长，听说他以前就有过很多女朋友，后来他告诉我他可能得了尖锐湿疣，我很怕我也被传染了，想知道早期症状是什么样的？,相关病症,4
怀孕6个多月，这几天感觉反胃想吐？,治疗方法,5
朋友们都晓得也都晓得得了病心理或多或少的会不舒适，得了病心情也不会好到哪去，这是一个很自然的现象，更何况癫痫患者呢。癫痫病对人们的心理创伤是非常之大的，下面讲解一下癫痫病致使的心理障碍。,其他,12
你好，我爸爸不知在么晕倒，脑出血，现在医生说么救了，可我去跟爸爸说话时，他晕倒，动也不动，但留眼泪，身体摆动。。医生，你说有救么？,治愈率,8
西安癫痫病免费治疗?哥哥平时都是很正常的，不会出现任何异常，可就是在昨天晚上的时候，突然手脚抽去，直接躺在地上，嘴角流出许多痰液，今早上爸爸带她去神经内科检查，发现是癫痫病。,其他,12
"医生您好,我儿子今年9岁,两三个月前发现丁丁处有一块黑色的,当时以为是淤青,两个月中也会看看,没想到是血管瘤，内蒙古婴儿有血管瘤怎么治严重吗？",其他,12
两个月前有过一次带套高危，之后生殖器痛，尿频尿急，经治疗好了，生殖器跟肛周有小疙瘩生殖器上的没感觉，肛周的有点痒,其他,12
想死，割过腕，最近精神不好，有时会头疼，不吃饭,病因,1
肺栓塞，双下肢血栓，呼吸困难，指脉氧只有70到80.可以治吗,治疗方法,5
原发性癫痫也叫特发性癫痫，包括特发性和隐源性癫痫，它是一组特定的癫痫综合症，对于儿童，往往和年龄有密切关系，那么如何预防原发性癫痫的遗传？,预防,2
离预产期还有20多天，最近自己好紧张的，都睡不着觉，怎么办好呢？,治疗方法,5
您好，我在月经过后二十几天跟老公生气服了好多感冒药，现在发现怀孕了，我想知道对胎儿有影响吗？我想留住孩子。真的想留住孩子。,治疗方法,5
请问，尿频，该吃什么药？,治疗方法,5
肛内长湿疣，能喝香菇多糖类的增健口服液吗？,其他,12
大便带血，是内痔，开了药没效果，打了针，效果不好，建议手术，痔疮治疗容易吗？,治疗方法,5
氢溴酸右美沙芬分散片跟氯芬黄敏片如果隔半个钟之后服用可以吗？会不会发生药冲突啊？,其他,12
直肠指诊检查内痔，是否会误诊？,化验/体检方案,11
肚子不舒服，老是这样,病因,1
药流成功了，留出来了孕囊，但是药流20多天后有点想吐会不会出现有两个只打掉了一个的可能（未同房）,病因,1
肠炎在饮食上需要注意的地方,治疗方法,5
婴儿在脚趾长的血管瘤咋治啊，6个月多了，目前不知道怎么处理，有点担心里面的伤口不能正常结痂，内蒙古婴儿在脚趾长的血管瘤咋治啊?,治疗方法,5
近期服用过单胺氧化酶抑制剂的抑郁症患者，能用百优解来治疗吗？,其他,12
小孩得了肛裂怎么办,治疗方法,5
家里小孩被检查出患有抽动症，想咨询服用智糖浆会有帮助吗？,治疗方法,5
请问我有的大姨妈怎么还没来？,其他,12
最近去医院得知自己得了高血压病，通过朋友介绍知道了这个药，不知如何？,治疗方法,5
上海那里大药房有买右佐匹克隆片,其他,12
刚开始只是尿道口有点红，后来去看了好多次，结果检查是慢性前列炎,临床表现(病症表现),3
有的时候感觉胸口赌的晃，请问有什么办法可以治疗？这是什么病？,其他,12
"我家孩子额头有2个小包块，去检查说是血管瘤，请问各位专家是吗,内蒙古婴儿额头长两个很大的血管瘤咋治好？",临床表现(病症表现),3
癫痫病的治疗是一个长期的过程，癫痫的治疗手段与癫痫病病症有很大关系。癫痫饮食护理与癫痫的治疗一样重要，不能忽视癫痫治疗。那么癫痫饮食护理都有些什么呢,其他,12
请问小腹痛尿白怎么办？,治疗方法,5
我孩子腋下起一小包，累了、休息不好就疼，还变大，我们可担心了，去县医院看看，说是血管瘤，内蒙古腋下长有血管瘤危害很大吗？,临床表现(病症表现),3
膝盖往下不敢吃是怎么回事,临床表现(病症表现),3
请问一下，盐酸普萘洛尔片主要有什么作用啊？,其他,12
内痔脱出治疗后留在肛门外，一些不痛，最近2天渗出液多，红蛰而且痛，应如何治疗？,治疗方法,5
肾上腺素95比参考值高。这是什么意思,其他,12
屁眼老是湿湿的是怎么回事。,病因,1
腰在上星期扭伤的涂了红花油也吃了止痛药之类的但现在还没有好后面还是有淤青血块之类的怎么办,临床表现(病症表现),3
"小腹坠胀疼痛,有想大便的感觉请问什么原因",病因,1
你好我的龟头上有几个和粉刺是的东西不知道是不是尖锐湿疣,临床表现(病症表现),3
癫痫病的护理：癫痫病在临床上是一类多见的病情，癫痫的护理对病人的病情有一些的缓解作用。那么，怎样才可以做好癫痫的护理下面我们来明白下癫痫的护理应该注意的事项。,其他,12
影响急性心肌梗死预后的因素有哪些？,病因,1
老年人正常压力脑积水可以怎么诊断,病因,1
请问月经推迟15天没来但也没怀孕该怎么办？,临床表现(病症表现),3
孩子为什么突然不爱吃饭了？,病因,1
经常觉得活着很累压力很大一个人经常发呆觉得活着真累没什么意思特别晚上想割完死了算了情绪很低不想说话会把自己关房间里,其他,12
心包填塞是怎么回事？,定义,0
用来治疗关节疼痛的清热二十五味丸，哪个牌子的效果会更好？,其他,12
直肠腺癌可不可以治愈？复发几率大概是多少？,其他,12
你好，经常觉得尿频尿急，尿道口还伴有疼痛，有灼热感，怎么办？,临床表现(病症表现),3
肛门口长了红色小肿块，疼痛，是不是痔疮吗？怎么治疗？,其他,12
最近几天我小便完感觉疼痛，而且还有点尿频，请问是怎么回事,病因,1
流鼻涕，吐黄痰，嗓子不疼也不咳嗽。流鼻涕流出的是水，擤出来是黄的，和痰的颜色一样。最近天气变化大，忽冷忽热，我喝的水少。,病因,1
胸闷，气短，腹痛，胀气，大便黑色，但我有痔疮，能判断是什么毛病吗？,病因,1
没看说明书一天喝了腰痛宁胶囊15粒。比较多的呢？那是什么的额？,其他,12
支气管扩张怎么办，而且痰带血,治疗方法,5
遗尿症（尿床）有何症状？,临床表现(病症表现),3
蚌埠癫痫病医院哪个好？？我是在2012年查出的癫痫吃了两年抗癫痫药最近查下肝功高最近一次的体检吃药过程中病情一直不能彻底恢复那是咋回事？该咋办？癫痫病中药治疗方法能治好吗彻底根治癫痫,其他,12
怀孕初期会不会头疼？自己正在备孕期的，希望您呢过多了解，平常引起注意。,其他,12
痔疮膏哪个好,其他,12
前不久开始我每次做家务都觉得呼吸困难，头晕，持续了几天后我决定去医院检查，检查后得知自己患了不稳定性心绞痛，我想知道，不稳定性心绞痛的临床特点有哪些？,临床表现(病症表现),3
难入睡…经常失眠…很难受…,其他,12
来月经期间，痛经能泡脚吗？,其他,12
你好，我想问一下，尿路感染，怎么办？,治疗方法,5
里急后重严重，晚上去3次厕所，便量少;大便稀，没便血症状！肛门痛，小腹疼痛。情绪易激动，要吃些什么药？,治疗方法,5
我二爸今年53岁了，有多年高血压病史，最近一次检查发现心脏离心性肥大，我看着彩超图心脏明显增大，我想问一下离心性肥大和心脏扩大有什么区别吗？,其他,12
脑萎怎么办,治疗方法,5
我高压170.低压88.心跳50。正常吗？,定义,0
我女儿今年三周半大便出血是什么原因,病因,1
治失眠多梦吃什么药好啊，怀孕期间失眠有什么好的办法可以缓解吗？,其他,12
我做完混合痔和肛瘘手术7天啦!肛门里现在又粘液是怎么回事啊,临床表现(病症表现),3
前两天晚上睡觉估计半夜两三点突然口渴醒了，醒来之后没有凉水喝，直接从冰箱拿了一盘子西瓜和菠萝吃了。第二天醒来嗓子有些疼，这都过了三四天越来越疼，就连吃东西喝水的时候嗓子都火辣辣的疼，这是什么情况？需要吃什么药？我有些轻微感冒就是那种有鼻涕有痰的那种,其他,12
膝盖右侧外面的筋经常抽疼怎么回事,临床表现(病症表现),3
尿道疼憋不住尿,临床表现(病症表现),3
请问医生这是痔疮么？是什么病？还是异物导？请问医生这是痔疮么？是什么病？还是异物导致的。。,其他,12
滴白，小便生殖器有疼痛，吃什么药根除？,治疗方法,5
我大便后有黏膜从肛门脱出，刚开始会自己回去，渐渐的就不能自己回去了，需要用手向上拖才能复位，常常有粘液从肛门流出来，排便有下坠感和排便不尽感，排便次数增多，到医院就诊，诊断为早起直肠脱落。请问早起直肠脱落好治疗吗？,治疗方法,5
颞叶癫痫怎么办,治疗方法,5
你好医生，请问一下，鹿川活络胶囊，二氟尼柳片，哺乳期妈妈可以喝吗？对婴儿会不会有什么影响？我喂奶有6个月了。,禁忌,9
肛门瘙痒用什么外用药,治疗方法,5
为什么肿瘤患者不宜吃人参,定义,0
你好，我老公前段时间身体经常咳嗽去医院检查出患有支气管扩张，现在已经进行治疗了，所以想知道支气管扩张治疔后症状？,临床表现(病症表现),3
请问小孩应该学习手心算吗？这样对孩子利弊是什么呢？平时应该怎么样教育孩子呢？,其他,12
总是反复发作，我头大死了咋样能彻底治疗,治疗方法,5
唐氏筛查有一项中风险，怎么办？好担心这样会影响肚子里的宝宝。,治疗方法,5
月经周期30天，现月经推迟8天，今天查孕酮35ng/ml，Hcg2000多miu/ml，正常吗？抽完血今天有点粉色分泌物，这会又好了,其他,12
心机酶正常，心电图结果是体波快，这个情况已经持续一周了,相关病症,4
50天的宝宝边吃边吐奶是怎么回事?,病因,1
心肌梗死患者不能吃什么？,禁忌,9
什么是房间隔缺损封闭术？,定义,0
糖尿病患者可以使用方斑蝥胶囊吗？价钱不同疗效有差别吗？,其他,12
舌苔厚，大便干燥,定义,0
请问恒古骨伤愈合剂效果怎么样呢？多长时间能起作用呢？,其他,12
成人遗尿症怎么办,治疗方法,5
脱肛怎样治,治疗方法,5
甘油三酯是2.79，算不算高？,定义,0
孩子最近老是说肚子疼，上腹疼，最近胃口也不太好，不过，精神还不错，吃饭的时候老是说打嗝打不出来。我想知道这是怎么回事？为什么会肚子疼？该怎么治疗？,其他,12
心悸可以治好吗,定义,0
您好，医生，我想咨询一下男人小便分叉是为什么,病因,1
我患上内痔很多年了经常会出血，现在大便也开始变形了，不知道是否患上其他病？,相关病症,4
内分泌失调吃乌鸡丸，血还发黑，血块也有怎么回事。,病因,1
"大便次数增多，大便变细只拉一点，拉完坠痛不减不便血,肛门和肠子干燥。肛门有块小肉，无不适感不便血，是痔疮吗？小诊所说可能是长痔疮，这是什么病？怎样医治？",其他,12
什么导致内痔出血？,病因,1
癫痫是大脑神经突发性异常放电，导致较短暂的大脑功能障碍的一种慢性顽疾。而癫痫发作是指脑神经元异常和过量超同步化放电所造成的临床现象。,其他,12
怎么办？肚子疼！,治疗方法,5
那个部位很疼，坐在任意地方只要扭动骶骨那个部位就会疼。不是一种发作式的疼。而是只要动到那个部位就会疼，大概疼了半个月左右了，有去医院检查过：骨头无损反正就是骨头什么的都没事。过往也没有撞击过屁股这个地方。曾洗澡时为了洗干净肛门用很多水。不知道和这个有没有关系？,病因,1
我妈妈六十多了，心脏一直不好，做心电图还没有事。有时就晕，心脏怦怦的跳。怎么治疗吃这个药行吗,治疗方法,5
禾风记生姜足贴可以贴肚脐吗？可以治肚子痛吗？,其他,12
左下腹微有胀痛，以前检查是输尿管结石,临床表现(病症表现),3
请问例假血色白带怎么办？,治疗方法,5
怎么老是吐奶,病因,1
医生你好：为什么我老婆恶心的时候腹痛。,病因,1
右腿从膝盖一下凉不疼蹲下或压着一会会发麻,临床表现(病症表现),3
你好！我今年18岁！小便时尿道口有刺痛的感觉，尿完后还轻微疼一小会儿，请问是怎么回事？吃什么药可以治疗？,其他,12
你好；你那有尼美舒利片吗,其他,12
就是有时候深呼吸，尤其是喝了凉点的水以后，就感觉胸口闷可以吃稳心颗粒吗？,治疗方法,5
我男朋友小便有点刺痛，还有尿不尽，是怎么了?是怎么了?,临床表现(病症表现),3
我听说我们以前一个同事得了尖锐湿疣了，我在网上查的时候说是性病，具有很强传染性的，那么女性尖锐湿疣初期症状表现是什么？想得到什么帮助：女性尖锐湿疣初期症状表现是什么,临床表现(病症表现),3
温江哪里专科医院治疗便秘引起便秘的主要原因有哪些？,病因,1
"现在21周了,得了外痔疮怎么办啊.",治疗方法,5
您好，请问这个药有什么好的作用吗？？适合服用治疗吗,其他,12
你好，请问输尿管结石是什么症状？,临床表现(病症表现),3
请问出血性脑梗死症状是什么,临床表现(病症表现),3
"脖子上的血管瘤能治疗好吗？,我家孩子在脖子上长有血管瘤，红色，稍微有凸起的，内蒙古婴儿的血管瘤在脖子上，危害大不？",治疗方法,5
小儿羊角风的治疗方法？我女儿在一年前确诊患有小儿癫痫，一直都有服药控制，但是确诊以来，还是有发作过两次。最近一次就发生在昨天，我担心如果下次没人在她身边的话，情况就会很危险。我在想会不会是那个药吃多了，就没什么效果，我们想换个治疗方法试试。,治疗方法,5
颅骨缺损综合征怎么办,治疗方法,5
请问外阴两边靠大腿的地方有红小包有些痒怎么回事？,病因,1
请问小便不畅，怎么办？,治疗方法,5
心脏增大是什么病？,定义,0
颅脑火器性损伤可以并发哪些疾病?,相关病症,4
癫痫病出现连续状态的病因的是什么?人们患上病情都是有一些的病因的的，那么最近在网络上很常看到癫痫病人都在询问癫痫病大夫这个问题。其实相信许多癫痫病人都对这方面的问题不是很了解。,病因,1
我身高58，体重94感觉腿的前侧突出，姨妈来了我还会长高吗,其他,12
本来怀孕的人就应该要好好的保护起来，这一点我们也是要有所了解，由于在患上了癫痫病后这个我们就应该要注意的，所以在晓得这些问题的时候也是须要多来进行合适的预防，那么，如何在怀孕时就能预防癫痫发作?,预防,2
间质性肺炎要注意什么?,禁忌,9
我想请问一下，尿频、尿急，一直想上厕所,临床表现(病症表现),3
心悸心慌吃什么水果,治疗方法,5
在这个压力巨大的社会中，人们整日忙于工作，甚至忽视了自身的健康，有些患上癫痫病的病人，常会由于延误治疗，哪些癫痫患者适合手术治疗？,其他,12
最近一段时间我总是情绪紧张，时不时的心脏会突突的疼两下，我去医院做了检查，医生说我得了不稳定性心绞痛，我想问问，不稳定性心绞痛该怎样处理？,治疗方法,5
如何有效治疗帕金森？,治疗方法,5
前段时间常觉得胸闷，呼吸困难，去医院检查后做了心电图之后，医生说得了房颤，不知道做心电图就可以确诊了吗，所以想问问做心电图能查出房颤吗？,临床表现(病症表现),3
你好，医生，请问下最近服用参桂鹿茸丸治疗失眠多梦，期间注意哪些？,禁忌,9
我于19年7日2日在工地土摔伤了肋骨，CT片诊断为骨质断裂，本人感觉深呼吸或者咳嗽都会牵扯腰肋部痛请问严重吗？需要住院吗？,治疗方法,5
今天洗脸的时候发现脸上有一些白斑，面积不是很大，去医院医生说是白癜风,临床表现(病症表现),3
肾结石通，左右肾都有结石，最大18MM，最小的有5MM有轻度积水,临床表现(病症表现),3
快50岁，姨妈快完了，但是连续几个月，都过不去，是什么原因,临床表现(病症表现),3
精液带血是什么病？,临床表现(病症表现),3
儿童患上癫痫病是大部分人都知道的，只是对于有些人来说，并不知道对癫痫病的治疗要注意哪些，这就耽误了对癫痫病患者的治疗。对于失神小病发的患者儿童，家长和教师不要对孩子表现出来的漫不以心、不认真而责备，因为这些有可能就是小孩子癫痫病的表现的形式。,其他,12
病情加重:上午我们班长突然晕倒在教室，班主任带他去医院检查，医生做了心电图说窦性心动过缓，不要紧的，我想问问窦性心动过缓心电图能查出来吗？,治愈率,8
什么是房间隔缺损封闭术？,定义,0
长痔疮会自然好吗,其他,12
前几天我的下面就出现了些淡红色的疙瘩，摸的时候有些硬，表面也很湿润而且有臭味，患处抓过之后还会化脓，而且越长越多不受控制，我去看医生才知道是尖锐湿疣，现在想了解下平时要怎么预防尖锐湿疣。患上尖锐湿疣应该怎么办？,其他,12
便脓便血有什么方法可以治疗？,治疗方法,5
大夫好，请帮帮我吧，在一月前，上厕所我还是非常害怕的，因为特别疼，会出少量血，现在已经不是很疼，但是还是有血，不滴下，只是手纸上擦到了些，以前有过一次外痔，用痔疮膏擦擦，后来好了，请问，现在是不是复发，不会是息肉吧,临床表现(病症表现),3
医生您好，我女性50岁，有多年慢性支气管炎，秋冬季感冒会引起咳嗽长达一个多月甚至更长时间，每天早起洗漱喉咙里会咳出块状痰，最近早起洗漱感觉痰在喉咙更深部咳不干净，请问这种情况是肺癌前兆吗？谢谢医生,相关病症,4
你好，阑尾手术一天后，病人头晕，四肢无力，检查了各项指标，都无异常，现在第二天了，还是在头晕，没有任何进食，病人身体有点胖，有点高血压请问是怎么回事,临床表现(病症表现),3
葶苈降血脂片和复方丹参片一起用可以吗,其他,12
复方氨酚烷胺胶囊和川芎茶调片可以一起吃吗，这样子会不会对身体有危害的,禁忌,9
左边小腹抽筋式胀痛的原因有哪些呢？是不是怀孕期都会有这么个阶段啊？平时需要怎么样调理才好呢？,其他,12
正天丸治疗偏头痛我可以买点什么来缓解一下吗？,治疗方法,5
血管瘤已经康复的病人每天喝西洋参泡水可以吗？或者说要怎么喝？,禁忌,9
中医药在肝癌治疗方面有什么优势,治疗方法,5
患有内痔，无血便，工作时走路有下坠感，大便时提肛有疼痛感，做过一次注射治疗，未服用过任何药物，应如何治疗？,治疗方法,5
先天性肛门直肠狭窄有什么表现？,定义,0
肿瘤患者如何应对寒冬,治疗方法,5
宝宝9个月拉肚子，一天拉了十多次。有一点咳嗽和流鼻涕,临床表现(病症表现),3
请问阴毛短正常吗？,其他,12
产后头痛有哪些原因？产后头痛药吃什么药才不会伤害到身体啊？,其他,12
朋友给买了几盒还少丹，吃后效果不错，想了解一下还少丹哪有卖呀？,其他,12
你好，有个病人刚刚做完脑出血手术，回家后感觉鼻孔老有痰，进入喉咙，请问是怎么回事,病因,1
为什么喝羊奶会拉肚子?_,病因,1
急！宝宝喝完奶老是吐奶和打嗝，该怎么办？？？,治疗方法,5
我昨天吃了两个石榴，今天就有点咳嗽了，请问一下石榴吃了会咳嗽吗?,其他,12
医生啊！盐酸溴已新片是否可以降糖药同服?药效会不会降低,其他,12
左腿膝关节经常性拧筋怎么回事啊？大夫,临床表现(病症表现),3
女，55岁长期失眠怎么办，有糖尿病,治疗方法,5
结肠炎的食疗？,治疗方法,5
请问脑发育不全性脑积水症状是什么,临床表现(病症表现),3
"患有内痔七八年，干活多了或上火了就较严重,肛门内边会出现有大豆大的疙瘩,劳累后就会痛,有什么偏方可根除？",治疗方法,5
怎样自己做肛门扩张？我13岁，可以做吗？,其他,12
宝宝消化不好。便秘怎么办,治疗方法,5
结核性胸膜炎。是不是吃药时间越长以后越不容易复发啊？这是什么病的症状？会不会有什么不好的影响？,其他,12
心绞痛会哽气吗,临床表现(病症表现),3
不爱吃饭是怎么回事,病因,1
有冠心病，吃了过多呢，那现在可以怎么办呢？,治疗方法,5
胰岛素能不能吃金双岐，甘露消渴胶囊吗？,禁忌,9
如何预防颅内转移瘤,预防,2
脑瘫儿早期有什么前兆?,临床表现(病症表现),3
运动时不痛是心绞痛吗,定义,0
支气管哮喘典型的临床表现是什么,临床表现(病症表现),3
怎么检查强迫症,治疗方法,5
你好、请问吃了虾之后可以三精喝葡萄糖酸钙吗你好、请问吃了虾之后可以喝三精葡萄糖酸钙吗？你好,禁忌,9
我家孩子的血管瘤在双腿外侧，高于皮肤，表皮呈青红色。出生脚正常，一岁后足步第四个脚趾增大，现在双足第四趾呈对称增大，内蒙古婴儿在脚部长的血管瘤咋治比较好啊？,临床表现(病症表现),3
强迫症遗传吗？,相关病症,4
你好，我的月经要第5天开始来多，每次来8-9才结束,病因,1
脑部囊肿会导致身体疼痛或者血液不流通吗,临床表现(病症表现),3
扩张型心肌病会遗传的吗？,病因,1
脑梗塞日常预防？,预防,2
您好！我想买甲睾酮片，但都买不到，不知哪个网上有得卖？求助,其他,12
打小木板吃接骨续筋片,其他,12
月经一直很正常，这月推迟了五天还没有来，下面试着有东西往外流，用试纸测不出来怀孕是怎么回事,病因,1
白癜风遮盖剂可以遮盖住白斑吗？出现了淡白色的白斑，白斑集中在脖子上出现,其他,12
哮喘分哪几种？,定义,0
颅骨骨膜窦可以并发哪些疾病?,相关病症,4
可能是因为我有家族性遗传的心脏病，我最近被查出患有不稳定性心绞痛，我心里很郁闷，我还不到40岁呢，我想问问，不稳定性心绞痛该吃什么药？,治疗方法,5
外痔需要手术治疗吗？用药物可以吗,其他,12
慢性支气管炎怎么治疗好呢?,治疗方法,5
请问孕妇吃泌特有影响吗？,禁忌,9
老是尿频！怎么回事,病因,1
我今年47岁了，可能是有些更年期综合症了吧，我是不是可以用补血当归精？,其他,12
我想请问一下，尿道流脓，性交的事情吗？？,临床表现(病症表现),3
我是心脏病患者，但是我可以服用健阳胶囊吗？,禁忌,9
13个月的宝宝不爱吃饭,临床表现(病症表现),3
尖锐湿疣怎么治？已经看了两个月的医生了…,临床表现(病症表现),3
脊髓肿瘤可以怎么诊断,临床表现(病症表现),3
现在吃万艾可维持病情,其他,12
宝宝两个月，母乳喂养，现在母亲感冒，打喷嚏流鼻涕流眼泪加重2天，头疼，吃什么药好些？,治疗方法,5
请问精神一紧张，胃就出现抽筋怎么样治疗呢？,治疗方法,5
一晚上睡过来，俩腿好酸，这种情况应该怎么处理才好啊？,治疗方法,5
孩子的血管瘤贴了一周颜色变浅了，后来又大了，比原来的还大，三个月后又去贴了一次，现在还是那样不见好转，怎么回事？内蒙古婴儿的血管瘤较好治疗时期是?,病因,1
便稀腹痛，有什么好的治疗方法,治疗方法,5
如何会出现心悸的现象,定义,0
请问月经延期15天没来了做什么检查？,化验/体检方案,11
葡萄糖算补品吗？平时给孩子喝水、喝牛奶都是加葡萄糖而不是白糖，请问这样是否更有助于孩子吸收？,其他,12
我是慢性浅表胃虔炎有一年多时间经常不舒服引痛打不起精神,病因,1
我女朋友的情况就跟尖锐湿疣很相似，她自己也这样认为，可是我不知道到底是不是，请问，女性尖锐湿疣症状是什么样的呢？想得到什么帮助：女性尖锐湿疣症状有哪些呢,其他,12
我最近几个月开始睡眠一直不是很好，难入睡，已醒,治疗方法,5
什么叫间质性肺炎?,定义,0
医生，你好，我最近下面有点痒，外阴和里面都痒，但是没有异味是怎么回事,临床表现(病症表现),3
老公口臭怎么办？,其他,12
得了变异性哮喘怎么办,治疗方法,5
睡完觉起来中间有一坨。两边就扁下去，只有洗完头才能恢复正常。,临床表现(病症表现),3
什么是支气管炎,定义,0
